total reward,steps,episodes
5.0,10000,142
145.0,20000,366
295.0,30000,727
304.0,40000,1119
272.0,50000,1450
269.0,60000,1798
280.0,70000,2164
293.0,80000,2541
326.0,90000,2940
271.0,100000,3278
