episodes,steps,total reward
178,10000,37.0
307,20000,34.0
486,30000,36.0
652,40000,51.0
844,50000,58.0
1031,60000,55.0
1225,70000,47.0
1460,80000,87.0
1702,90000,80.0
1961,100000,87.0
