steps,total reward,episodes
10000,19.0,296
20000,31.0,519
30000,15.0,725
40000,17.0,947
50000,24.0,1164
60000,24.0,1360
70000,33.0,1628
80000,22.0,1836
90000,38.0,2089
100000,20.0,2312
