steps,episodes,total reward
10000,131,0.0
20000,243,43.0
30000,495,159.0
40000,728,153.0
50000,972,158.0
60000,1239,174.0
70000,1402,97.0
80000,1653,168.0
90000,1928,187.0
100000,2161,155.0
