total reward,steps,episodes
20.0,10000,183
31.0,20000,293
29.0,30000,372
29.0,40000,448
32.0,50000,537
48.0,60000,661
47.0,70000,774
55.0,80000,881
71.0,90000,1009
70.0,100000,1137
