episodes,total reward,steps
168,31.0,10000
320,37.0,20000
484,54.0,30000
665,66.0,40000
849,53.0,50000
1024,51.0,60000
1237,65.0,70000
1489,92.0,80000
1775,161.0,90000
2067,183.0,100000
