steps,total reward,episodes
10000,45.0,209
20000,25.0,450
30000,42.0,733
40000,71.0,1151
50000,95.0,1620
60000,60.0,2012
70000,65.0,2376
80000,108.0,2859
90000,97.0,3358
100000,63.0,3765
