steps,episodes,total reward
10000,168,20.0
20000,293,29.0
30000,373,25.0
40000,466,31.0
50000,546,31.0
60000,644,40.0
70000,755,46.0
80000,878,62.0
90000,985,57.0
100000,1106,71.0
