episodes,total reward,steps
76,0.0,10000
140,2.0,20000
259,67.0,30000
556,207.0,40000
881,226.0,50000
1210,233.0,60000
1560,259.0,70000
1915,271.0,80000
2264,265.0,90000
2619,250.0,100000
