steps,episodes,total reward
10000,179,54.0
20000,398,75.0
30000,636,86.0
40000,910,107.0
50000,1198,120.0
60000,1452,106.0
70000,1683,82.0
80000,1893,73.0
90000,2165,97.0
100000,2396,95.0
