steps,episodes,total reward
10000,96,16.0
20000,249,97.0
30000,662,335.0
40000,1088,324.0
50000,1522,338.0
60000,1955,338.0
70000,2384,345.0
80000,2823,339.0
90000,3265,338.0
100000,3699,338.0
