total reward,episodes,steps
4.0,179,10000
12.0,391,20000
44.0,700,30000
39.0,985,40000
31.0,1225,50000
53.0,1549,60000
22.0,1760,70000
64.0,2057,80000
85.0,2342,90000
74.0,2632,100000
