steps,total reward,episodes
10000,65.0,178
20000,100.0,402
30000,134.0,657
40000,100.0,916
50000,103.0,1151
60000,112.0,1393
70000,145.0,1654
80000,128.0,1935
90000,118.0,2182
100000,139.0,2456
