steps,episodes,total reward
10000,106,26.0
20000,253,73.0
30000,529,170.0
40000,892,265.0
50000,1298,301.0
60000,1701,325.0
70000,2068,284.0
80000,2400,239.0
90000,2742,254.0
100000,3112,280.0
