steps,total reward,episodes
10000,8.0,272
20000,13.0,474
30000,18.0,667
40000,22.0,863
50000,39.0,1051
60000,26.0,1249
70000,7.0,1455
80000,11.0,1639
90000,22.0,1844
100000,46.0,2080
