steps,episodes,total reward
10000,118,32.0
20000,266,78.0
30000,513,135.0
40000,873,266.0
50000,1260,279.0
60000,1683,311.0
70000,2062,270.0
80000,2476,307.0
90000,2906,332.0
100000,3306,298.0
