episodes,total reward,steps
225,11.0,10000
468,17.0,20000
747,16.0,30000
1084,46.0,40000
1469,66.0,50000
1852,67.0,60000
2300,85.0,70000
2626,37.0,80000
3055,44.0,90000
3455,43.0,100000
