steps,episodes,total reward
10000,166,3.0
20000,331,4.0
30000,489,5.0
40000,647,4.0
50000,819,2.0
60000,975,14.0
70000,1129,16.0
80000,1262,13.0
90000,1391,16.0
100000,1565,18.0
