steps,episodes,total reward
10000,173,42.0
20000,371,67.0
30000,616,84.0
40000,901,105.0
50000,1211,100.0
60000,1454,70.0
70000,1753,111.0
80000,2059,114.0
90000,2435,132.0
100000,2709,100.0
