steps,total reward,episodes
10000,7.0,271
20000,9.0,429
30000,16.0,589
40000,14.0,724
50000,12.0,873
60000,33.0,1023
70000,43.0,1183
80000,49.0,1349
90000,54.0,1527
100000,123.0,1782
