episodes,total reward,steps
181,11.0,10000
385,13.0,20000
633,17.0,30000
832,34.0,40000
1064,55.0,50000
1246,38.0,60000
1490,43.0,70000
1747,52.0,80000
2007,71.0,90000
2197,52.0,100000
