steps,episodes,total reward
10000,127,0.0
20000,226,3.0
30000,372,71.0
40000,692,250.0
50000,1065,285.0
60000,1449,312.0
70000,1781,265.0
80000,2181,302.0
90000,2574,319.0
100000,2931,291.0
