steps,total reward,episodes
10000,2.0,266
20000,6.0,416
30000,11.0,578
40000,32.0,728
50000,11.0,867
60000,27.0,1044
70000,53.0,1222
80000,60.0,1405
90000,71.0,1609
100000,71.0,1829
