steps,total reward,episodes
10000,37.0,159
20000,39.0,344
30000,48.0,513
40000,71.0,723
50000,63.0,905
60000,108.0,1154
70000,79.0,1338
80000,80.0,1522
90000,98.0,1763
100000,113.0,2006
