episodes,total reward,steps
188,21.0,10000
342,31.0,20000
446,38.0,30000
566,49.0,40000
718,64.0,50000
878,83.0,60000
1056,75.0,70000
1226,81.0,80000
1374,69.0,90000
1574,130.0,100000
