total reward,steps,episodes
34.0,10000,202
47.0,20000,380
38.0,30000,530
61.0,40000,693
50.0,50000,868
74.0,60000,1051
56.0,70000,1214
91.0,80000,1414
100.0,90000,1646
87.0,100000,1868
