episodes,total reward,steps
153,37.0,10000
338,61.0,20000
552,86.0,30000
904,231.0,40000
1213,181.0,50000
1557,227.0,60000
1879,218.0,70000
2184,192.0,80000
2517,225.0,90000
2842,217.0,100000
