total reward,steps,episodes
0.0,10000,185
0.0,20000,328
0.0,30000,460
0.0,40000,593
4.0,50000,713
8.0,60000,846
10.0,70000,947
13.0,80000,1076
18.0,90000,1204
18.0,100000,1319
