steps,episodes,total reward
10000,205,26.0
20000,350,40.0
30000,438,25.0
40000,547,42.0
50000,661,47.0
60000,786,49.0
70000,922,59.0
80000,1070,56.0
90000,1237,70.0
100000,1396,67.0
