episodes,total reward,steps
166,45.0,10000
357,47.0,20000
590,79.0,30000
913,106.0,40000
1177,97.0,50000
1470,90.0,60000
1837,134.0,70000
2202,107.0,80000
2628,139.0,90000
3027,126.0,100000
