total reward,episodes,steps
22.0,101,10000
93.0,262,20000
349.0,684,30000
383.0,1128,40000
390.0,1610,50000
394.0,2096,60000
402.0,2574,70000
387.0,3066,80000
397.0,3546,90000
390.0,4029,100000
