steps,episodes,total reward
10000,108,23.0
20000,369,189.0
30000,747,263.0
40000,1076,231.0
50000,1447,287.0
60000,1804,268.0
70000,2201,306.0
80000,2593,305.0
90000,2970,289.0
100000,3357,297.0
