episodes,steps,total reward
103,10000,23.0
266,20000,71.0
557,30000,201.0
964,40000,295.0
1316,50000,253.0
1723,60000,320.0
2047,70000,235.0
2423,80000,257.0
2826,90000,314.0
3195,100000,294.0
