total reward,steps,episodes
11.0,10000,195
8.0,20000,366
19.0,30000,585
30.0,40000,813
47.0,50000,1056
63.0,60000,1273
50.0,70000,1495
47.0,80000,1737
79.0,90000,2006
70.0,100000,2254
