total reward,steps,episodes
9.0,10000,100
27.0,20000,207
37.0,30000,329
117.0,40000,548
149.0,50000,840
178.0,60000,1166
160.0,70000,1500
169.0,80000,1820
234.0,90000,2169
258.0,100000,2536
