episodes,steps,total reward
101,10000,14.0
383,20000,215.0
792,30000,336.0
1218,40000,339.0
1637,50000,339.0
2067,60000,341.0
2492,70000,352.0
2922,80000,339.0
3347,90000,346.0
3773,100000,345.0
