steps,episodes,total reward
10000,230,17.0
20000,485,12.0
30000,751,22.0
40000,1060,24.0
50000,1396,52.0
60000,1795,64.0
70000,2130,38.0
80000,2558,52.0
90000,2951,78.0
100000,3351,64.0
