#{"t_start": 1715623076.25075, "env_id": "Office-single-v0"}
r,l,t
0.0,16,0.001478
0.0,43,0.004216
0.0,6,0.004603
0.0,33,0.006558
0.0,18,0.007623
0.0,30,0.009407
0.0,26,0.010957
0.0,35,0.013025
0.0,42,0.015502
0.0,4,0.015734
0.0,29,0.017314
0.0,75,0.021415
0.0,44,0.023803
0.0,76,0.027894
0.0,32,0.029576
0.0,103,0.034956
0.0,29,0.036465
0.0,84,0.040805
0.0,84,0.045121
0.0,26,0.046471
1.0,100,0.051586
0.0,18,0.052522
0.0,174,0.061485
0.0,75,0.065371
0.0,79,0.069533
0.0,180,0.078823
1.0,50,0.081419
0.0,55,0.084267
0.0,66,0.087693
0.0,88,0.092253
0.0,48,0.094727
0.0,60,0.097838
0.0,106,0.103323
0.0,25,0.104627
0.0,70,0.108249
0.0,112,0.113998
1.0,87,0.118554
0.0,153,0.126412
1.0,333,0.143514
0.0,175,0.152559
0.0,19,0.153544
1.0,156,0.161577
0.0,34,0.163345
0.0,28,0.164798
0.0,2,0.16491
1.0,136,0.171949
0.0,73,0.175721
0.0,12,0.176352
0.0,7,0.176728
0.0,67,0.18018
0.0,144,0.187571
0.0,46,0.189949
0.0,60,0.193057
1.0,157,0.20118
1.0,531,0.22856
0.0,17,0.229446
0.0,7,0.229817
0.0,6,0.230136
0.0,53,0.232863
1.0,145,0.240309
0.0,11,0.240893
0.0,42,0.24307
0.0,91,0.247757
0.0,70,0.25138
0.0,26,0.252724
0.0,73,0.256495
1.0,72,0.260208
0.0,28,0.261665
0.0,105,0.267088
1.0,100,0.272223
0.0,266,0.285987
0.0,192,0.295879
0.0,15,0.296665
0.0,456,0.32017
0.0,97,0.325169
1.0,93,0.329967
0.0,120,0.336155
0.0,1,0.33622
0.0,105,0.341635
0.0,233,0.353675
0.0,11,0.354257
1.0,208,0.364947
0.0,27,0.366351
0.0,103,0.371672
0.0,29,0.373181
0.0,37,0.3751
1.0,89,0.37969
0.0,113,0.385511
1.0,183,0.394927
0.0,5,0.3952
0.0,77,0.399171
0.0,12,0.399797
0.0,31,0.401404
0.0,91,0.406115
0.0,80,0.410226
1.0,70,0.413851
1.0,161,0.422152
0.0,20,0.423197
0.0,188,0.432901
0.0,117,0.438924
1.0,57,0.441868
0.0,28,0.44332
1.0,157,0.451408
1.0,58,0.454391
0.0,31,0.455997
1.0,53,0.458736
0.0,15,0.45952
0.0,135,0.466491
0.0,9,0.466967
1.0,193,0.47692
0.0,21,0.478019
1.0,143,0.485413
1.0,24,0.486658
1.0,26,0.488008
0.0,141,0.4953
0.0,23,0.496501
0.0,11,0.497077
0.0,20,0.498117
0.0,44,0.500386
0.0,128,0.507007
0.0,22,0.508153
0.0,21,0.509249
0.0,15,0.510033
0.0,14,0.510765
1.0,68,0.514278
1.0,22,0.515431
0.0,70,0.519051
0.0,179,0.536446
1.0,123,0.543341
0.0,73,0.547253
0.0,21,0.548383
0.0,84,0.552793
0.0,114,0.55871
0.0,44,0.561005
0.0,20,0.562054
1.0,26,0.563427
0.0,28,0.564914
1.0,43,0.567157
0.0,42,0.569344
0.0,20,0.570427
1.0,129,0.577172
1.0,123,0.583593
0.0,14,0.584334
0.0,10,0.584863
1.0,31,0.586478
0.0,61,0.589644
0.0,4,0.589866
0.0,69,0.593476
1.0,305,0.609338
0.0,43,0.611574
0.0,77,0.615602
1.0,125,0.622091
1.0,28,0.623561
0.0,102,0.628887
0.0,31,0.630506
1.0,148,0.638224
1.0,28,0.639684
0.0,21,0.64079
0.0,10,0.641319
0.0,36,0.643201
1.0,26,0.644553
0.0,19,0.645553
0.0,4,0.64577
0.0,18,0.646717
0.0,126,0.65326
1.0,40,0.655346
1.0,38,0.657323
0.0,30,0.658896
0.0,74,0.662742
0.0,11,0.663326
0.0,93,0.668131
0.0,17,0.669023
0.0,7,0.669397
1.0,57,0.672349
0.0,51,0.675008
0.0,39,0.67705
1.0,30,0.678612
1.0,67,0.682112
1.0,81,0.686341
1.0,8,0.686769
0.0,9,0.687249
0.0,89,0.691873
1.0,128,0.698469
0.0,63,0.701772
1.0,62,0.704987
0.0,80,0.709154
0.0,2,0.709268
0.0,33,0.710992
0.0,87,0.715524
0.0,12,0.716159
0.0,39,0.718205
0.0,28,0.719673
0.0,27,0.721085
1.0,91,0.725825
0.0,2,0.725939
1.0,38,0.72792
1.0,48,0.730412
0.0,50,0.73301
0.0,142,0.740382
1.0,44,0.742703
0.0,31,0.744316
0.0,19,0.745314
0.0,10,0.745844
1.0,50,0.748449
0.0,2,0.748564
0.0,15,0.749352
0.0,8,0.749776
0.0,19,0.750777
0.0,14,0.751515
0.0,10,0.752045
0.0,5,0.752318
1.0,67,0.755812
0.0,56,0.758726
0.0,6,0.759052
0.0,17,0.759944
0.0,25,0.761256
0.0,14,0.761994
0.0,30,0.763571
0.0,20,0.764614
0.0,247,0.77742
1.0,57,0.780384
1.0,83,0.784735
0.0,30,0.786304
1.0,86,0.790783
1.0,120,0.797043
0.0,66,0.80047
0.0,7,0.800846
