episodes,steps,total reward
254,10000,6.0
480,20000,6.0
708,30000,7.0
894,40000,2.0
1126,50000,10.0
1298,60000,6.0
1569,70000,12.0
1788,80000,14.0
1977,90000,14.0
2178,100000,9.0
