steps,episodes,total reward
10000,170,16.0
20000,385,13.0
30000,616,22.0
40000,835,26.0
50000,1063,17.0
60000,1242,15.0
70000,1433,16.0
80000,1648,25.0
90000,1832,17.0
100000,2058,13.0
