episodes,steps,total reward
203,10000,28.0
499,20000,52.0
850,30000,92.0
1231,40000,103.0
1560,50000,82.0
1880,60000,86.0
2196,70000,82.0
2570,80000,112.0
2846,90000,91.0
3213,100000,97.0
