steps,total reward,episodes
10000,39.0,215
20000,53.0,392
30000,54.0,550
40000,46.0,696
50000,48.0,842
60000,66.0,1030
70000,59.0,1190
80000,60.0,1368
90000,54.0,1532
100000,81.0,1740
