episodes,steps,total reward
178,10000,30.0
311,20000,32.0
478,30000,56.0
643,40000,40.0
808,50000,37.0
1002,60000,55.0
1213,70000,74.0
1416,80000,69.0
1602,90000,55.0
1835,100000,77.0
