steps,episodes,total reward
10000,218,11.0
20000,461,11.0
30000,769,26.0
40000,1112,47.0
50000,1471,48.0
60000,1827,37.0
70000,2197,59.0
80000,2649,73.0
90000,3068,77.0
100000,3457,42.0
