steps,total reward,episodes
10000,39.0,170
20000,44.0,308
30000,41.0,465
40000,50.0,624
50000,45.0,797
60000,76.0,1006
70000,64.0,1214
80000,92.0,1463
90000,66.0,1681
100000,86.0,1912
