episodes,steps,total reward
142,10000,30.0
316,20000,55.0
587,30000,134.0
867,40000,140.0
1184,50000,206.0
1510,60000,214.0
1865,70000,247.0
2214,80000,227.0
2539,90000,200.0
2895,100000,244.0
