steps,total reward,episodes
10000,2.0,97
20000,14.0,194
30000,25.0,310
40000,68.0,480
50000,129.0,736
60000,45.0,881
70000,162.0,1157
80000,173.0,1462
90000,157.0,1753
100000,185.0,2035
