episodes,steps,total reward
241,10000,1.0
381,20000,5.0
525,30000,15.0
655,40000,13.0
772,50000,15.0
889,60000,24.0
1030,70000,34.0
1175,80000,39.0
1342,90000,66.0
1545,100000,103.0
