steps,episodes,total reward
10000,137,14.0
20000,241,29.0
30000,372,45.0
40000,565,127.0
50000,824,166.0
60000,1174,238.0
70000,1542,284.0
80000,1932,293.0
90000,2331,287.0
100000,2666,246.0
