steps,episodes,total reward
10000,133,0.0
20000,236,7.0
30000,443,139.0
40000,773,250.0
50000,1093,234.0
60000,1406,248.0
70000,1726,233.0
80000,2038,230.0
90000,2362,222.0
100000,2674,240.0
