steps,episodes,total reward
10000,132,0.0
20000,217,0.0
30000,319,1.0
40000,488,64.0
50000,711,141.0
60000,936,159.0
70000,1168,152.0
80000,1418,173.0
90000,1673,174.0
100000,1893,152.0
