steps,total reward,episodes
10000,18.0,210
20000,26.0,474
30000,42.0,744
40000,68.0,1042
50000,57.0,1340
60000,95.0,1730
70000,96.0,2130
80000,96.0,2461
90000,97.0,2827
100000,91.0,3183
