episodes,steps,total reward
268,10000,9.0
519,20000,9.0
742,30000,3.0
976,40000,5.0
1225,50000,10.0
1426,60000,15.0
1623,70000,9.0
1839,80000,16.0
2094,90000,15.0
2283,100000,10.0
