steps,total reward,episodes
10000,44.0,142
20000,107.0,346
30000,166.0,626
40000,235.0,974
50000,223.0,1340
60000,206.0,1642
70000,232.0,1983
80000,216.0,2322
90000,240.0,2659
100000,276.0,3022
