episodes,steps,total reward
151,10000,8.0
370,20000,112.0
645,30000,136.0
913,40000,165.0
1209,50000,180.0
1505,60000,203.0
1804,70000,180.0
2127,80000,231.0
2440,90000,188.0
2731,100000,167.0
