episodes,steps,total reward
96,10000,18.0
373,20000,197.0
802,30000,342.0
1235,40000,346.0
1662,50000,336.0
2099,60000,343.0
2524,70000,348.0
2951,80000,350.0
3382,90000,350.0
3813,100000,340.0
