episodes,total reward,steps
124,0.0,10000
239,3.0,20000
367,65.0,30000
692,246.0,40000
1059,295.0,50000
1401,269.0,60000
1719,259.0,70000
2067,275.0,80000
2416,278.0,90000
2805,324.0,100000
