episodes,steps,total reward
190,10000,22.0
334,20000,47.0
449,30000,46.0
602,40000,64.0
762,50000,71.0
905,60000,66.0
1074,70000,84.0
1246,80000,97.0
1418,90000,95.0
1630,100000,131.0
