episodes,steps,total reward
155,10000,2.0
301,20000,5.0
452,30000,4.0
577,40000,9.0
744,50000,6.0
878,60000,4.0
1026,70000,16.0
1189,80000,19.0
1335,90000,17.0
1477,100000,19.0
