steps,episodes,total reward
10000,250,6.0
20000,424,7.0
30000,574,4.0
40000,711,18.0
50000,858,18.0
60000,1011,17.0
70000,1223,72.0
80000,1414,77.0
90000,1641,94.0
100000,1878,113.0
