episodes,steps,total reward
164,10000,33.0
367,20000,60.0
605,30000,75.0
926,40000,102.0
1367,50000,140.0
1722,60000,119.0
2053,70000,88.0
2355,80000,99.0
2706,90000,114.0
3082,100000,147.0
