steps,total reward,episodes
10000,1.0,133
20000,6.0,232
30000,96.0,429
40000,241.0,746
50000,232.0,1063
60000,240.0,1386
70000,250.0,1713
80000,238.0,2040
90000,238.0,2362
100000,235.0,2683
