episodes,steps,total reward
91,10000,8.0
314,20000,161.0
652,30000,251.0
994,40000,262.0
1347,50000,269.0
1695,60000,256.0
2050,70000,261.0
2397,80000,257.0
2752,90000,263.0
3110,100000,258.0
