episodes,steps,total reward
102,10000,22.0
263,20000,91.0
560,30000,210.0
968,40000,316.0
1348,50000,282.0
1695,60000,246.0
2091,70000,303.0
2473,80000,280.0
2864,90000,292.0
3256,100000,300.0
